,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Animation,Mystery,Romance,Fantasy,Family,Talk-Show,Sci-Fi,\N,Western,Film-Noir,Documentary,Adventure,Biography,Adult,Short,War,Crime,News,Drama,Reality-TV,Horror,Musical,Music,History,Comedy,Game-Show,Sport,Thriller,Action
110334,tt0112740,movie,Crimson Tide,Crimson Tide,0,1995,\N,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
110338,tt0112744,movie,The Crossing Guard,The Crossing Guard,0,1995,\N,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
110343,tt0112749,movie,"Cry, the Beloved Country","Cry, the Beloved Country",0,1995,\N,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
110351,tt0112757,movie,The Cure,The Cure,0,1995,\N,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110354,tt0112760,movie,Cutthroat Island,Cutthroat Island,0,1995,\N,124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
110371,tt0112777,movie,Dadetown,Dadetown,0,1995,\N,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110385,tt0112792,movie,Dangerous Minds,Dangerous Minds,0,1995,\N,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110409,tt0112817,movie,Dead Man,Dead Man,0,1995,\N,121,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110410,tt0112818,movie,Dead Man Walking,Dead Man Walking,0,1995,\N,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
110411,tt0112819,movie,Dead Presidents,Dead Presidents,0,1995,\N,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
110424,tt0112833,movie,Dear Babe,Dear Babe,0,1995,\N,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110435,tt0112844,movie,Denise Calls Up,Denise Calls Up,0,1995,\N,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110442,tt0112851,movie,Desperado,Desperado,0,1995,\N,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
110444,tt0112854,movie,Destiny Turns on the Radio,Destiny Turns on the Radio,0,1995,\N,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
110447,tt0112857,movie,Devil in a Blue Dress,Devil in a Blue Dress,0,1995,\N,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
110454,tt0112864,movie,Die Hard with a Vengeance,Die Hard with a Vengeance,0,1995,\N,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
110473,tt0112883,movie,Don Juan DeMarco,Don Juan DeMarco,0,1994,\N,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110477,tt0112887,movie,The Doom Generation,The Doom Generation,0,1995,\N,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
110485,tt0112895,movie,Dr. Jekyll and Ms. Hyde,Dr. Jekyll and Ms. Hyde,0,1995,\N,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110530,tt0112941,movie,Eldorado,Eldorado,0,1995,\N,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110539,tt0112950,movie,Empire Records,Empire Records,0,1995,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
110550,tt0112961,movie,L'enfant d'eau,L'enfant d'eau,0,1995,\N,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110555,tt0112966,movie,The Englishman Who Went Up a Hill But Came Down a Mountain,The Englishman Who Went Up a Hill But Came Down a Mountain,0,1995,\N,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110598,tt0113010,movie,Fair Game,Fair Game,0,1995,\N,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110614,tt0113026,movie,The Fantasticks,The Fantasticks,0,1995,\N,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110616,tt0113028,movie,Far from Home: The Adventures of Yellow Dog,Far from Home: The Adventures of Yellow Dog,0,1995,\N,81,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110629,tt0113041,movie,Father of the Bride Part II,Father of the Bride Part II,0,1995,\N,106,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110632,tt0113044,movie,Feast of July,Feast of July,0,1995,\N,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
110645,tt0113057,movie,A Single Girl,La fille seule,0,1995,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110658,tt0113071,movie,First Knight,First Knight,0,1995,\N,134,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110663,tt0113077,movie,Flamenco,Flamenco,0,1995,\N,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110666,tt0113080,movie,Flirt,Flirt,0,1995,\N,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110669,tt0113083,movie,The Flower of My Secret,La flor de mi secreto,0,1995,\N,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110675,tt0113089,movie,Fluke,Fluke,0,1995,\N,96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110683,tt0113097,movie,Forget Paris,Forget Paris,0,1995,\N,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110687,tt0113101,movie,Four Rooms,Four Rooms,0,1995,\N,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110692,tt0113107,movie,Frankie Starlight,Frankie Starlight,0,1995,\N,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110699,tt0113114,movie,Free Willy 2: The Adventure Home,Free Willy 2: The Adventure Home,0,1995,\N,95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110702,tt0113117,movie,French Kiss,French Kiss,0,1995,\N,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110703,tt0113118,movie,Friday,Friday,0,1995,\N,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110718,tt0113133,movie,Funny Bones,Funny Bones,0,1995,\N,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110733,tt0113149,movie,French Twist,Gazon maudit,0,1995,\N,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110742,tt0113158,movie,Georgia,Georgia,0,1995,\N,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
110745,tt0113161,movie,Get Shorty,Get Shorty,0,1995,\N,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
110771,tt0113188,movie,Gold Diggers: The Secret of Bear Mountain,Gold Diggers: The Secret of Bear Mountain,0,1995,\N,94,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110772,tt0113189,movie,GoldenEye,GoldenEye,0,1995,\N,130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
110781,tt0113198,movie,A Goofy Movie,A Goofy Movie,0,1995,\N,78,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110782,tt0113199,movie,Gordy,Gordy,0,1995,\N,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110783,tt0113200,movie,Gospa,Gospa,0,1995,\N,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110793,tt0113211,movie,The Grass Harp,The Grass Harp,0,1995,\N,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110805,tt0113223,movie,Grizzly Mountain,Grizzly Mountain,0,1997,\N,96,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110810,tt0113228,movie,Grumpier Old Men,Grumpier Old Men,0,1995,\N,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110816,tt0113234,movie,Gumby: The Movie,Gumby 1,0,1995,\N,90,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110825,tt0113243,movie,Hackers,Hackers,0,1995,\N,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
110829,tt0113247,movie,La Haine,La haine,0,1995,\N,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
110835,tt0113253,movie,Halloween: The Curse of Michael Myers,Halloween: The Curse of Michael Myers,0,1995,\N,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
110859,tt0113277,movie,Heat,Heat,0,1995,\N,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
110862,tt0113280,movie,Heavy,Heavy,0,1995,\N,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110885,tt0113303,movie,Hideaway,Hideaway,0,1995,\N,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
110886,tt0113305,movie,Higher Learning,Higher Learning,0,1995,\N,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
110895,tt0113314,movie,Hollow Reed,Hollow Reed,0,1996,\N,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110906,tt0113326,movie,Rumble in the Bronx,Hung fan kui,0,1995,\N,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
110917,tt0113337,movie,Hotel Sorrento,Hotel Sorrento,0,1995,\N,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110926,tt0113347,movie,How to Make an American Quilt,How to Make an American Quilt,0,1995,\N,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110927,tt0113348,movie,Manula jugigi,Manula jugigi,0,1994,\N,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110938,tt0113360,movie,The Hunted,The Hunted,0,1995,\N,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
110940,tt0113362,movie,The Horseman on the Roof,Le hussard sur le toit,0,1995,\N,135,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110986,tt0113409,movie,In the Mouth of Madness,In the Mouth of Madness,0,1994,\N,95,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110993,tt0113416,movie,The Incredibly True Adventure of Two Girls in Love,The Incredibly True Adventure of Two Girls in Love,0,1995,\N,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110996,tt0113419,movie,The Indian in the Cupboard,The Indian in the Cupboard,0,1995,\N,96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111016,tt0113442,movie,It Takes Two,It Takes Two,0,1995,\N,101,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111017,tt0113443,movie,It's My Party,It's My Party,0,1996,\N,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111022,tt0113448,movie,Jack & Sarah,Jack & Sarah,0,1995,\N,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111025,tt0113451,movie,Jade,Jade,0,1995,\N,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
111037,tt0113463,movie,Jefferson in Paris,Jefferson in Paris,0,1995,\N,139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
111038,tt0113464,movie,Jeffrey,Jeffrey,0,1995,\N,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111055,tt0113481,movie,Johnny Mnemonic,Johnny Mnemonic,0,1995,\N,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
111066,tt0113492,movie,Judge Dredd,Judge Dredd,0,1995,\N,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
111070,tt0113497,movie,Jumanji,Jumanji,0,1995,\N,104,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111072,tt0113500,movie,Jury Duty,Jury Duty,0,1995,\N,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111073,tt0113501,movie,Just Cause,Just Cause,0,1995,\N,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
111105,tt0113533,movie,Born to Be Wild,Born to Be Wild,0,1995,\N,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111109,tt0113537,movie,Kicking and Screaming,Kicking and Screaming,0,1995,\N,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111110,tt0113538,movie,A Kid in King Arthur's Court,A Kid in King Arthur's Court,0,1995,\N,89,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111112,tt0113540,movie,Kids,Kids,0,1995,\N,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111114,tt0113542,movie,Killer: A Journal of Murder,Killer: A Journal of Murder,0,1995,\N,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
111124,tt0113552,movie,Kiss of Death,Kiss of Death,0,1995,\N,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
111182,tt0113612,movie,Last Summer in the Hamptons,Last Summer in the Hamptons,0,1995,\N,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111183,tt0113613,movie,The Last Supper,The Last Supper,0,1995,\N,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
111187,tt0113617,movie,Last of the Dogmen,Last of the Dogmen,0,1995,\N,118,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111196,tt0113627,movie,Leaving Las Vegas,Leaving Las Vegas,0,1995,\N,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111218,tt0113650,movie,Lie Down with Dogs,Lie Down with Dogs,0,1995,\N,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111225,tt0113658,movie,Lilian's Story,Lilian's Story,0,1996,\N,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111231,tt0113664,movie,Liste noire,Liste noire,0,1995,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
111236,tt0113670,movie,A Little Princess,A Little Princess,0,1995,\N,97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111243,tt0113677,movie,Living in Oblivion,Living in Oblivion,0,1995,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111256,tt0113690,movie,Lord of Illusions,Lord of Illusions,0,1995,\N,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
111257,tt0113691,movie,Losing Isaiah,Losing Isaiah,0,1995,\N,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111293,tt0113729,movie,Mad Love,Mad Love,0,1995,\N,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111301,tt0113737,movie,Magic in the Water,Magic in the Water,0,1995,\N,98,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111313,tt0113749,movie,Mallrats,Mallrats,0,1995,\N,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111319,tt0113755,movie,Man of the House,Man of the House,0,1995,\N,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111326,tt0113762,movie,The Mangler,The Mangler,0,1995,\N,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111338,tt0113774,movie,Margaret's Museum,Margaret's Museum,0,1995,\N,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111371,tt0113808,movie,Miami Rhapsody,Miami Rhapsody,0,1995,\N,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111381,tt0113819,movie,Mighty Aphrodite,Mighty Aphrodite,0,1995,\N,95,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111382,tt0113820,movie,Mighty Morphin Power Rangers: The Movie,Mighty Morphin Power Rangers: The Movie,0,1995,\N,95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111406,tt0113845,movie,Money Train,Money Train,0,1995,\N,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
111410,tt0113849,movie,A Month by the Lake,A Month by the Lake,0,1995,\N,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111412,tt0113851,movie,Moonlight and Valentino,Moonlight and Valentino,0,1995,\N,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111416,tt0113855,movie,Mortal Kombat,Mortal Kombat,0,1995,\N,101,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111419,tt0113858,movie,Mosquito,Mosquito,0,1994,\N,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111423,tt0113862,movie,Mr. Holland's Opus,Mr. Holland's Opus,0,1995,\N,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
111431,tt0113870,movie,Murder in the First,Murder in the First,0,1995,\N,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
111457,tt0113896,movie,My Family,My Family,0,1995,\N,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111493,tt0113932,movie,Napoleon,Napoleon,0,1995,\N,81,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111497,tt0113936,movie,Senior Trip,Senior Trip,0,1995,\N,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111507,tt0113947,movie,Nelly & Monsieur Arnaud,Nelly & Monsieur Arnaud,0,1995,\N,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111512,tt0113952,movie,The Neon Bible,The Neon Bible,0,1995,\N,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111517,tt0113957,movie,The Net,The Net,0,1995,\N,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
111525,tt0113965,movie,Never Talk to Strangers,Never Talk to Strangers,0,1995,\N,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
111527,tt0113967,movie,New Jersey Drive,New Jersey Drive,0,1995,\N,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
111532,tt0113972,movie,Nick of Time,Nick of Time,0,1995,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
111533,tt0113973,movie,Nico Icon,Nico Icon,0,1995,\N,70,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111546,tt0113986,movie,Nine Months,Nine Months,0,1995,\N,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111547,tt0113987,movie,Nixon,Nixon,0,1995,\N,192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
111568,tt0114008,movie,Ten Benny,Nothing to Lose,0,1995,\N,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111571,tt0114011,movie,Now and Then,Now and Then,0,1995,\N,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111575,tt0114015,movie,Nueba Yol,Nueba Yol,0,1995,\N,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111598,tt0114039,movie,Once Upon a Time... When We Were Colored,Once Upon a Time... When We Were Colored,0,1995,\N,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111606,tt0114048,movie,Operation Dumbo Drop,Operation Dumbo Drop,0,1995,\N,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
111615,tt0114057,movie,Othello,Othello,0,1995,\N,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111626,tt0114068,movie,Out-of-Sync,Out-of-Sync,0,1995,\N,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
111627,tt0114069,movie,Outbreak,Outbreak,0,1995,\N,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
111642,tt0114084,movie,Panther,Panther,0,1995,\N,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111651,tt0114093,movie,Paris Was a Woman,Paris Was a Woman,0,1996,\N,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111653,tt0114095,movie,Party Girl,Party Girl,0,1995,\N,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111666,tt0114108,movie,The Pebble and the Penguin,The Pebble and the Penguin,0,1995,\N,74,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111671,tt0114113,movie,The Perez Family,The Perez Family,0,1995,\N,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111680,tt0114122,movie,Pharaoh's Army,Pharaoh's Army,0,1995,\N,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111687,tt0114129,movie,Picture Bride,Picture Bride,0,1994,\N,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111692,tt0114134,movie,The Pillow Book,The Pillow Book,0,1996,\N,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
